country,region,start,end,ndays,wfi_MW,dT_attrib_C,dE_heat_MWh,E_wind_MWh,werr,slope_used,slope_se,beta,beta_se
DE,northsea_to_denmark_germany,2016-09-08,2016-09-14,7,3339.6935571428576,1.6825649216476646,6776.119401590796,785723.0,0.008624056317036406,23.9717609336528,6.8257750693386265,0.0005038081766661,8.009783744532679e-05
DE,northsea_to_denmark_germany,2017-05-27,2017-05-29,3,3676.9282666666663,1.8524665257613764,3197.2956979065184,426715.0,0.007492812996746115,23.9717609336528,6.8257750693386265,0.0005038081766661,8.009783744532679e-05
DE,northsea_to_denmark_germany,2017-06-20,2017-06-22,3,3622.3284999999996,1.8249587168706487,3149.818133371845,473668.0,0.006649843631767071,23.9717609336528,6.8257750693386265,0.0005038081766661,8.009783744532679e-05
DE,northsea_to_denmark_germany,2017-07-06,2017-07-08,3,3247.0006333333336,1.6358654687133385,2823.4494673642107,306485.0,0.009212357757685403,23.9717609336528,6.8257750693386265,0.0005038081766661,8.009783744532679e-05
DE,northsea_to_denmark_germany,2018-07-26,2018-08-04,10,3694.8732499999996,1.8615073550948467,10709.666230216799,1373497.0,0.007797371403226071,23.9717609336528,6.8257750693386265,0.0005038081766661,8.009783744532679e-05
DE,northsea_to_denmark_germany,2018-09-10,2018-09-12,3,3646.9359666666664,1.837356159784354,3171.215708087393,828323.0,0.003828477185937603,23.9717609336528,6.8257750693386265,0.0005038081766661,8.009783744532679e-05
DE,northsea_to_denmark_germany,2018-09-18,2018-09-20,3,4037.0852,2.0339165336576976,3510.47238507692,1028888.0,0.003411909153451999,23.9717609336528,6.8257750693386265,0.0005038081766661,8.009783744532679e-05
DE,northsea_to_denmark_germany,2019-06-02,2019-06-04,3,4276.718033333334,2.1546455144886956,3718.8465962465057,606495.0,0.006131701986407977,23.9717609336528,6.8257750693386265,0.0005038081766661,8.009783744532679e-05
DE,northsea_to_denmark_germany,2019-06-25,2019-06-30,6,3918.23065,1.9740366395337277,6814.2433531930365,1324983.0,0.005142891156485054,23.9717609336528,6.8257750693386265,0.0005038081766661,8.009783744532679e-05
DE,northsea_to_denmark_germany,2019-07-23,2019-07-26,4,3934.284,1.9821244485266105,4561.441288399517,754456.0,0.006046000414072546,23.9717609336528,6.8257750693386265,0.0005038081766661,8.009783744532679e-05
DE,northsea_to_denmark_germany,2020-08-09,2020-08-12,4,3650.280125,1.8390409740967535,4232.164855510977,949253.0,0.00445841609719535,23.9717609336528,6.8257750693386265,0.0005038081766661,8.009783744532679e-05
DE,northsea_to_denmark_germany,2020-09-13,2020-09-22,10,3933.5255599999996,1.9817423402530996,11401.404867034782,1731762.0,0.0065837019561780325,23.9717609336528,6.8257750693386265,0.0005038081766661,8.009783744532679e-05
DE,northsea_to_denmark_germany,2015-07-02,2015-07-07,6,2833.196416666667,1.4273875208177615,4927.246906856074,764609.0,0.006444139301075549,23.9717609336528,6.8257750693386265,0.0005038081766661,8.009783744532679e-05
DE,northsea_to_denmark_germany,2015-07-16,2015-07-22,7,2841.8520142857146,1.4317482816721694,5766.016624269457,929630.0,0.006202485531092431,23.9717609336528,6.8257750693386265,0.0005038081766661,8.009783744532679e-05
DE,northsea_to_denmark_germany,2015-08-06,2015-08-13,8,2741.32575,1.381102327755329,6356.63132656553,810251.0,0.007845261933111506,23.9717609336528,6.8257750693386265,0.0005038081766661,8.009783744532679e-05
DE,northsea_to_denmark_germany,2015-08-29,2015-08-31,3,2715.6415,1.3681623925937927,2361.4028491444433,188099.0,0.012554042547511912,23.9717609336528,6.8257750693386265,0.0005038081766661,8.009783744532679e-05
DE,northsea_to_denmark_germany,2016-08-26,2016-08-28,3,2976.5634666666665,1.4996170128722588,2588.289157772087,433348.0,0.005972772824086155,23.9717609336528,6.8257750693386265,0.0005038081766661,8.009783744532679e-05
DE,northsea_to_denmark_germany,2016-09-08,2016-09-14,7,3339.6935571428576,1.6825649216476646,6776.119401590796,785723.0,0.008624056317036406,23.9717609336528,6.8257750693386265,0.0005038081766661,8.009783744532679e-05
DE,northsea_to_denmark_germany,2017-06-20,2017-06-22,3,3622.3284999999996,1.8249587168706487,3149.818133371845,473668.0,0.006649843631767071,23.9717609336528,6.8257750693386265,0.0005038081766661,8.009783744532679e-05
DE,northsea_to_denmark_germany,2017-07-06,2017-07-08,3,3247.0006333333336,1.6358654687133385,2823.4494673642107,306485.0,0.009212357757685403,23.9717609336528,6.8257750693386265,0.0005038081766661,8.009783744532679e-05
DE,northsea_to_denmark_germany,2018-07-31,2018-08-04,5,3508.19464,1.767457144968185,5084.287216758463,494433.0,0.010283066091378332,23.9717609336528,6.8257750693386265,0.0005038081766661,8.009783744532679e-05
DE,northsea_to_denmark_germany,2018-09-19,2018-09-23,5,3772.81268,1.900773877213542,5467.787636819441,2329590.0,0.0023471029824215597,23.9717609336528,6.8257750693386265,0.0005038081766661,8.009783744532679e-05
DE,northsea_to_denmark_germany,2019-06-25,2019-06-30,6,3918.23065,1.9740366395337277,6814.2433531930365,1324983.0,0.005142891156485054,23.9717609336528,6.8257750693386265,0.0005038081766661,8.009783744532679e-05
DE,northsea_to_denmark_germany,2019-07-24,2019-07-26,3,3938.286066666667,1.9841407224368401,3424.5609881026385,682246.0,0.005019539855276012,23.9717609336528,6.8257750693386265,0.0005038081766661,8.009783744532679e-05
DE,northsea_to_denmark_germany,2020-09-14,2020-09-16,3,3988.1623,2.0092687766114796,3467.9311750356064,405877.0,0.008544290942910307,23.9717609336528,6.8257750693386265,0.0005038081766661,8.009783744532679e-05
DE,northsea_to_denmark_germany,2015-07-02,2015-07-07,6,2833.196416666667,1.4273875208177615,4927.246906856074,764609.0,0.006444139301075549,23.9717609336528,6.8257750693386265,0.0005038081766661,8.009783744532679e-05
DE,northsea_to_denmark_germany,2015-07-17,2015-07-22,6,2882.792116666666,1.45237424000524,5013.499401734584,886672.0,0.005654288622776612,23.9717609336528,6.8257750693386265,0.0005038081766661,8.009783744532679e-05
DE,northsea_to_denmark_germany,2015-08-06,2015-08-13,8,2741.32575,1.381102327755329,6356.63132656553,810251.0,0.007845261933111506,23.9717609336528,6.8257750693386265,0.0005038081766661,8.009783744532679e-05
DE,northsea_to_denmark_germany,2015-08-29,2015-08-31,3,2715.6415,1.3681623925937927,2361.4028491444433,188099.0,0.012554042547511912,23.9717609336528,6.8257750693386265,0.0005038081766661,8.009783744532679e-05
DE,northsea_to_denmark_germany,2016-08-26,2016-08-28,3,2976.5634666666665,1.4996170128722588,2588.289157772087,433348.0,0.005972772824086155,23.9717609336528,6.8257750693386265,0.0005038081766661,8.009783744532679e-05
DE,northsea_to_denmark_germany,2016-09-08,2016-09-14,7,3339.6935571428576,1.6825649216476646,6776.119401590796,785723.0,0.008624056317036406,23.9717609336528,6.8257750693386265,0.0005038081766661,8.009783744532679e-05
DE,northsea_to_denmark_germany,2019-06-25,2019-06-30,6,3918.23065,1.9740366395337277,6814.2433531930365,1324983.0,0.005142891156485054,23.9717609336528,6.8257750693386265,0.0005038081766661,8.009783744532679e-05
DE,northsea_to_denmark_germany,2019-07-24,2019-07-26,3,3938.286066666667,1.9841407224368401,3424.5609881026385,682246.0,0.005019539855276012,23.9717609336528,6.8257750693386265,0.0005038081766661,8.009783744532679e-05
DE,northsea_to_denmark_germany,2015-07-02,2015-07-07,6,2833.196416666667,1.4273875208177615,4927.246906856074,764609.0,0.006444139301075549,23.9717609336528,6.8257750693386265,0.0005038081766661,8.009783744532679e-05
DE,northsea_to_denmark_germany,2015-07-17,2015-07-22,6,2882.792116666666,1.45237424000524,5013.499401734584,886672.0,0.005654288622776612,23.9717609336528,6.8257750693386265,0.0005038081766661,8.009783744532679e-05
DE,northsea_to_denmark_germany,2015-08-06,2015-08-13,8,2741.32575,1.381102327755329,6356.63132656553,810251.0,0.007845261933111506,23.9717609336528,6.8257750693386265,0.0005038081766661,8.009783744532679e-05
DE,northsea_to_denmark_germany,2015-08-28,2015-09-01,5,2743.45824,1.3821766936539877,3975.9851122008063,496039.0,0.008015468767981563,23.9717609336528,6.8257750693386265,0.0005038081766661,8.009783744532679e-05
DE,northsea_to_denmark_germany,2016-09-12,2016-09-15,4,3303.4558,1.6643080432950526,3830.0538752471493,741567.0,0.005164811642437095,23.9717609336528,6.8257750693386265,0.0005038081766661,8.009783744532679e-05
DE,northsea_to_denmark_germany,2018-09-18,2018-09-21,4,4010.124925,2.020333726667531,4649.37188177951,1763076.0,0.002637079673127823,23.9717609336528,6.8257750693386265,0.0005038081766661,8.009783744532679e-05
DE,northsea_to_denmark_germany,2019-06-25,2019-06-30,6,3918.23065,1.9740366395337277,6814.2433531930365,1324983.0,0.005142891156485054,23.9717609336528,6.8257750693386265,0.0005038081766661,8.009783744532679e-05
DE,northsea_to_denmark_germany,2019-07-24,2019-07-26,3,3938.286066666667,1.9841407224368401,3424.5609881026385,682246.0,0.005019539855276012,23.9717609336528,6.8257750693386265,0.0005038081766661,8.009783744532679e-05
DE,northsea_to_denmark_germany,2020-09-14,2020-09-16,3,3988.1623,2.0092687766114796,3467.9311750356064,405877.0,0.008544290942910307,23.9717609336528,6.8257750693386265,0.0005038081766661,8.009783744532679e-05
DE,northsea_to_denmark_germany,2015-07-03,2015-07-07,5,2792.43336,1.4068507595631912,4046.9628093092015,545820.0,0.007414464126102381,23.9717609336528,6.8257750693386265,0.0005038081766661,8.009783744532679e-05
DE,northsea_to_denmark_germany,2015-07-17,2015-07-22,6,2882.792116666666,1.45237424000524,5013.499401734584,886672.0,0.005654288622776612,23.9717609336528,6.8257750693386265,0.0005038081766661,8.009783744532679e-05
DE,northsea_to_denmark_germany,2015-08-06,2015-08-14,9,2756.848288888889,1.3889227097701686,7191.70340124925,998584.0,0.00720190129348082,23.9717609336528,6.8257750693386265,0.0005038081766661,8.009783744532679e-05
DE,northsea_to_denmark_germany,2015-08-28,2015-09-01,5,2743.45824,1.3821766936539877,3975.9851122008063,496039.0,0.008015468767981563,23.9717609336528,6.8257750693386265,0.0005038081766661,8.009783744532679e-05
DE,northsea_to_denmark_germany,2016-09-10,2016-09-15,6,3330.020866666667,1.6776917410953995,5791.280448657981,872974.0,0.006633966703083918,23.9717609336528,6.8257750693386265,0.0005038081766661,8.009783744532679e-05
DE,northsea_to_denmark_germany,2017-08-01,2017-08-03,3,3758.8222,1.8937253589940586,3268.5070737457004,605933.0,0.005394172414682317,23.9717609336528,6.8257750693386265,0.0005038081766661,8.009783744532679e-05
DE,northsea_to_denmark_germany,2019-06-25,2019-07-06,12,3821.5244499999994,1.92531526523942,13292.120810946732,3340937.0,0.003978560748360933,23.9717609336528,6.8257750693386265,0.0005038081766661,8.009783744532679e-05
DE,northsea_to_denmark_germany,2019-07-24,2019-07-26,3,3938.286066666667,1.9841407224368401,3424.5609881026385,682246.0,0.005019539855276012,23.9717609336528,6.8257750693386265,0.0005038081766661,8.009783744532679e-05
DE,northsea_to_denmark_germany,2015-07-04,2015-07-07,4,2811.299075,1.4163554610388434,3259.443312873287,474187.0,0.006873750889149823,23.9717609336528,6.8257750693386265,0.0005038081766661,8.009783744532679e-05
DE,northsea_to_denmark_germany,2015-07-17,2015-07-22,6,2882.792116666666,1.45237424000524,5013.499401734584,886672.0,0.005654288622776612,23.9717609336528,6.8257750693386265,0.0005038081766661,8.009783744532679e-05
DE,northsea_to_denmark_germany,2015-08-06,2015-08-14,9,2756.848288888889,1.3889227097701686,7191.70340124925,998584.0,0.00720190129348082,23.9717609336528,6.8257750693386265,0.0005038081766661,8.009783744532679e-05
DE,northsea_to_denmark_germany,2015-08-28,2015-09-01,5,2743.45824,1.3821766936539877,3975.9851122008063,496039.0,0.008015468767981563,23.9717609336528,6.8257750693386265,0.0005038081766661,8.009783744532679e-05
DE,northsea_to_denmark_germany,2016-09-11,2016-09-13,3,3324.391933333334,1.6748558384561578,2890.745550561861,323838.0,0.008926517427114363,23.9717609336528,6.8257750693386265,0.0005038081766661,8.009783744532679e-05
DE,northsea_to_denmark_germany,2017-06-20,2017-06-22,3,3622.3284999999996,1.8249587168706487,3149.818133371845,473668.0,0.006649843631767071,23.9717609336528,6.8257750693386265,0.0005038081766661,8.009783744532679e-05
DE,northsea_to_denmark_germany,2017-08-01,2017-08-03,3,3758.8222,1.8937253589940586,3268.5070737457004,605933.0,0.005394172414682317,23.9717609336528,6.8257750693386265,0.0005038081766661,8.009783744532679e-05
DE,northsea_to_denmark_germany,2019-06-26,2019-07-06,11,3808.522945454545,1.9187650009404589,12142.99043506686,3150096.0,0.0038548001188112553,23.9717609336528,6.8257750693386265,0.0005038081766661,8.009783744532679e-05
DE,northsea_to_denmark_germany,2015-07-01,2015-07-07,7,2866.964985714286,1.4444004020182657,5816.969949781848,923432.0,0.006299294317049711,23.9717609336528,6.8257750693386265,0.0005038081766661,8.009783744532679e-05
DE,northsea_to_denmark_germany,2016-08-25,2016-08-27,3,3068.580966666667,1.545976181768632,2668.3035435704887,398966.0,0.006688047461614496,23.9717609336528,6.8257750693386265,0.0005038081766661,8.009783744532679e-05
DE,northsea_to_denmark_germany,2016-09-12,2016-09-14,3,3335.3595333333337,1.680381405014561,2900.282494922255,477719.0,0.0060711055974793865,23.9717609336528,6.8257750693386265,0.0005038081766661,8.009783744532679e-05
DE,northsea_to_denmark_germany,2017-05-27,2017-05-29,3,3676.9282666666663,1.8524665257613764,3197.2956979065184,426715.0,0.007492812996746115,23.9717609336528,6.8257750693386265,0.0005038081766661,8.009783744532679e-05
DE,northsea_to_denmark_germany,2017-06-15,2017-06-22,8,3594.3605125,1.8108682160832534,8334.66239199323,1434413.0,0.005810503942723072,23.9717609336528,6.8257750693386265,0.0005038081766661,8.009783744532679e-05
DE,northsea_to_denmark_germany,2018-05-06,2018-05-09,4,4108.128375,2.069708666119018,4762.997889265394,995565.0,0.004784215886723011,23.9717609336528,6.8257750693386265,0.0005038081766661,8.009783744532679e-05
DE,northsea_to_denmark_germany,2018-07-25,2018-07-27,3,3413.4270666666666,1.7197124666400474,2968.166600994066,480159.0,0.006181632752888243,23.9717609336528,6.8257750693386265,0.0005038081766661,8.009783744532679e-05
DE,northsea_to_denmark_germany,2018-08-03,2018-08-07,5,3601.6902,1.8145609725781608,5219.786620101622,614753.0,0.008490868072382928,23.9717609336528,6.8257750693386265,0.0005038081766661,8.009783744532679e-05
DE,northsea_to_denmark_germany,2019-06-02,2019-06-04,3,4276.718033333334,2.1546455144886956,3718.8465962465057,606495.0,0.006131701986407977,23.9717609336528,6.8257750693386265,0.0005038081766661,8.009783744532679e-05
DE,northsea_to_denmark_germany,2019-06-25,2019-06-30,6,3918.23065,1.9740366395337277,6814.2433531930365,1324983.0,0.005142891156485054,23.9717609336528,6.8257750693386265,0.0005038081766661,8.009783744532679e-05
DE,northsea_to_denmark_germany,2019-07-23,2019-07-26,4,3934.284,1.9821244485266105,4561.441288399517,754456.0,0.006046000414072546,23.9717609336528,6.8257750693386265,0.0005038081766661,8.009783744532679e-05
DE,northsea_to_denmark_germany,2019-08-26,2019-08-31,6,4167.274483333334,2.0995069591153306,7247.358561953241,588338.0,0.01231835876987929,23.9717609336528,6.8257750693386265,0.0005038081766661,8.009783744532679e-05
DE,northsea_to_denmark_germany,2020-08-08,2020-08-12,5,3728.50432,1.8784509631508768,5403.573289709119,1008628.0,0.005357350073276887,23.9717609336528,6.8257750693386265,0.0005038081766661,8.009783744532679e-05
DE,northsea_to_denmark_germany,2020-09-14,2020-09-22,9,3917.7171222222223,1.973777920040338,10220.02540603116,1458447.0,0.0070074712389487995,23.9717609336528,6.8257750693386265,0.0005038081766661,8.009783744532679e-05
DE,northsea_to_denmark_germany,2015-07-01,2015-07-07,7,2866.964985714286,1.4444004020182657,5816.969949781848,923432.0,0.006299294317049711,23.9717609336528,6.8257750693386265,0.0005038081766661,8.009783744532679e-05
DE,northsea_to_denmark_germany,2016-08-26,2016-08-28,3,2976.5634666666665,1.4996170128722588,2588.289157772087,433348.0,0.005972772824086155,23.9717609336528,6.8257750693386265,0.0005038081766661,8.009783744532679e-05
DE,northsea_to_denmark_germany,2016-09-08,2016-09-14,7,3339.6935571428576,1.6825649216476646,6776.119401590796,785723.0,0.008624056317036406,23.9717609336528,6.8257750693386265,0.0005038081766661,8.009783744532679e-05
DE,northsea_to_denmark_germany,2016-09-25,2016-09-29,5,3256.8426,1.6408239319944802,4720.012683838542,1294213.0,0.0036470138098122504,23.9717609336528,6.8257750693386265,0.0005038081766661,8.009783744532679e-05
DE,northsea_to_denmark_germany,2017-05-27,2017-05-29,3,3676.9282666666663,1.8524665257613764,3197.2956979065184,426715.0,0.007492812996746115,23.9717609336528,6.8257750693386265,0.0005038081766661,8.009783744532679e-05
DE,northsea_to_denmark_germany,2017-06-20,2017-06-22,3,3622.3284999999996,1.8249587168706487,3149.818133371845,473668.0,0.006649843631767071,23.9717609336528,6.8257750693386265,0.0005038081766661,8.009783744532679e-05
DE,northsea_to_denmark_germany,2018-07-25,2018-07-27,3,3413.4270666666666,1.7197124666400474,2968.166600994066,480159.0,0.006181632752888243,23.9717609336528,6.8257750693386265,0.0005038081766661,8.009783744532679e-05
DE,northsea_to_denmark_germany,2018-08-03,2018-08-07,5,3601.6902,1.8145609725781608,5219.786620101622,614753.0,0.008490868072382928,23.9717609336528,6.8257750693386265,0.0005038081766661,8.009783744532679e-05
DE,northsea_to_denmark_germany,2018-09-18,2018-09-20,3,4037.0852,2.0339165336576976,3510.47238507692,1028888.0,0.003411909153451999,23.9717609336528,6.8257750693386265,0.0005038081766661,8.009783744532679e-05
DE,northsea_to_denmark_germany,2019-06-02,2019-06-04,3,4276.718033333334,2.1546455144886956,3718.8465962465057,606495.0,0.006131701986407977,23.9717609336528,6.8257750693386265,0.0005038081766661,8.009783744532679e-05
DE,northsea_to_denmark_germany,2019-06-25,2019-06-30,6,3918.23065,1.9740366395337277,6814.2433531930365,1324983.0,0.005142891156485054,23.9717609336528,6.8257750693386265,0.0005038081766661,8.009783744532679e-05
DE,northsea_to_denmark_germany,2019-07-23,2019-07-26,4,3934.284,1.9821244485266105,4561.441288399517,754456.0,0.006046000414072546,23.9717609336528,6.8257750693386265,0.0005038081766661,8.009783744532679e-05
DE,northsea_to_denmark_germany,2019-08-27,2019-08-31,5,4197.9703,2.1149717625414404,6083.951696768365,512476.0,0.011871681204131247,23.9717609336528,6.8257750693386265,0.0005038081766661,8.009783744532679e-05
DE,northsea_to_denmark_germany,2020-08-08,2020-08-12,5,3728.50432,1.8784509631508768,5403.573289709119,1008628.0,0.005357350073276887,23.9717609336528,6.8257750693386265,0.0005038081766661,8.009783744532679e-05
DE,northsea_to_denmark_germany,2020-09-14,2020-09-16,3,3988.1623,2.0092687766114796,3467.9311750356064,405877.0,0.008544290942910307,23.9717609336528,6.8257750693386265,0.0005038081766661,8.009783744532679e-05
DE,northsea_to_denmark_germany,2015-07-02,2015-07-07,6,2833.196416666667,1.4273875208177615,4927.246906856074,764609.0,0.006444139301075549,23.9717609336528,6.8257750693386265,0.0005038081766661,8.009783744532679e-05
DE,northsea_to_denmark_germany,2015-07-17,2015-07-22,6,2882.792116666666,1.45237424000524,5013.499401734584,886672.0,0.005654288622776612,23.9717609336528,6.8257750693386265,0.0005038081766661,8.009783744532679e-05
DE,northsea_to_denmark_germany,2016-08-26,2016-08-28,3,2976.5634666666665,1.4996170128722588,2588.289157772087,433348.0,0.005972772824086155,23.9717609336528,6.8257750693386265,0.0005038081766661,8.009783744532679e-05
DE,northsea_to_denmark_germany,2016-09-08,2016-09-14,7,3339.6935571428576,1.6825649216476646,6776.119401590796,785723.0,0.008624056317036406,23.9717609336528,6.8257750693386265,0.0005038081766661,8.009783744532679e-05
DE,northsea_to_denmark_germany,2017-06-20,2017-06-22,3,3622.3284999999996,1.8249587168706487,3149.818133371845,473668.0,0.006649843631767071,23.9717609336528,6.8257750693386265,0.0005038081766661,8.009783744532679e-05
DE,northsea_to_denmark_germany,2018-07-31,2018-08-04,5,3508.19464,1.767457144968185,5084.287216758463,494433.0,0.010283066091378332,23.9717609336528,6.8257750693386265,0.0005038081766661,8.009783744532679e-05
DE,northsea_to_denmark_germany,2018-09-18,2018-09-20,3,4037.0852,2.0339165336576976,3510.47238507692,1028888.0,0.003411909153451999,23.9717609336528,6.8257750693386265,0.0005038081766661,8.009783744532679e-05
DE,northsea_to_denmark_germany,2019-06-25,2019-06-30,6,3918.23065,1.9740366395337277,6814.2433531930365,1324983.0,0.005142891156485054,23.9717609336528,6.8257750693386265,0.0005038081766661,8.009783744532679e-05
DE,northsea_to_denmark_germany,2019-07-24,2019-07-26,3,3938.286066666667,1.9841407224368401,3424.5609881026385,682246.0,0.005019539855276012,23.9717609336528,6.8257750693386265,0.0005038081766661,8.009783744532679e-05
DE,northsea_to_denmark_germany,2019-08-28,2019-08-31,4,4282.817375,2.1577184126926423,4965.533755316046,414384.0,0.011982928287086485,23.9717609336528,6.8257750693386265,0.0005038081766661,8.009783744532679e-05
DE,northsea_to_denmark_germany,2020-08-08,2020-08-11,4,3654.13345,1.8409823107391052,4236.632432267668,714307.0,0.005931108658136723,23.9717609336528,6.8257750693386265,0.0005038081766661,8.009783744532679e-05
DE,northsea_to_denmark_germany,2015-07-02,2015-07-07,6,2833.196416666667,1.4273875208177615,4927.246906856074,764609.0,0.006444139301075549,23.9717609336528,6.8257750693386265,0.0005038081766661,8.009783744532679e-05
DE,northsea_to_denmark_germany,2015-07-17,2015-07-22,6,2882.792116666666,1.45237424000524,5013.499401734584,886672.0,0.005654288622776612,23.9717609336528,6.8257750693386265,0.0005038081766661,8.009783744532679e-05
DE,northsea_to_denmark_germany,2015-08-06,2015-08-13,8,2741.32575,1.381102327755329,6356.63132656553,810251.0,0.007845261933111506,23.9717609336528,6.8257750693386265,0.0005038081766661,8.009783744532679e-05
DE,northsea_to_denmark_germany,2016-08-26,2016-08-28,3,2976.5634666666665,1.4996170128722588,2588.289157772087,433348.0,0.005972772824086155,23.9717609336528,6.8257750693386265,0.0005038081766661,8.009783744532679e-05
DE,northsea_to_denmark_germany,2016-09-08,2016-09-15,8,3323.1999375,1.6742553012087724,7705.89078191569,1049571.0,0.007341943310091161,23.9717609336528,6.8257750693386265,0.0005038081766661,8.009783744532679e-05
DE,northsea_to_denmark_germany,2017-06-20,2017-06-22,3,3622.3284999999996,1.8249587168706487,3149.818133371845,473668.0,0.006649843631767071,23.9717609336528,6.8257750693386265,0.0005038081766661,8.009783744532679e-05
DE,northsea_to_denmark_germany,2018-07-31,2018-08-04,5,3508.19464,1.767457144968185,5084.287216758463,494433.0,0.010283066091378332,23.9717609336528,6.8257750693386265,0.0005038081766661,8.009783744532679e-05
DE,northsea_to_denmark_germany,2018-09-18,2018-09-21,4,4010.124925,2.020333726667531,4649.37188177951,1763076.0,0.002637079673127823,23.9717609336528,6.8257750693386265,0.0005038081766661,8.009783744532679e-05
DE,northsea_to_denmark_germany,2019-06-25,2019-06-30,6,3918.23065,1.9740366395337277,6814.2433531930365,1324983.0,0.005142891156485054,23.9717609336528,6.8257750693386265,0.0005038081766661,8.009783744532679e-05
DE,northsea_to_denmark_germany,2019-07-24,2019-07-26,3,3938.286066666667,1.9841407224368401,3424.5609881026385,682246.0,0.005019539855276012,23.9717609336528,6.8257750693386265,0.0005038081766661,8.009783744532679e-05
DE,northsea_to_denmark_germany,2015-07-02,2015-07-07,6,2833.196416666667,1.4273875208177615,4927.246906856074,764609.0,0.006444139301075549,23.9717609336528,6.8257750693386265,0.0005038081766661,8.009783744532679e-05
DE,northsea_to_denmark_germany,2015-07-17,2015-07-22,6,2882.792116666666,1.45237424000524,5013.499401734584,886672.0,0.005654288622776612,23.9717609336528,6.8257750693386265,0.0005038081766661,8.009783744532679e-05
